yearmonth,SKU,net_sales,items_sold,avg_pvp,channel,brand,brand_type,sku_name,category,grossmargin,full%
202502,3000006572,560.35,1,650.01,"Salderos / Facebook",Coleman,terceros,"Hielera Coleman 49l Nevera 52qt Gris 80 Latas Portatil Asas",Jardín,0.10293566520924423,NULL
202502,3000006572,3962.0599999999995,4,1149,Team_Elektra,Coleman,terceros,"Hielera Coleman 49l Nevera 52qt Gris 80 Latas Portatil Asas",Jardín,0.49326865317536833,NULL
202502,3000006572,38160.42000000003,34,1301.9414705882355,Team_MercadoLibre,Coleman,terceros,"Hielera Coleman 49l Nevera 52qt Gris 80 Latas Portatil Asas",Jardín,0.5514454505479758,0.029411764705882353
202502,3000006572,862.06,1,999.99,Team_PdVNAES,Coleman,terceros,"Hielera Coleman 49l Nevera 52qt Gris 80 Latas Portatil Asas",Jardín,0.4147739136487019,NULL
202502,3000006572,1096.55,1,1272,Team_Sitioweb,Coleman,terceros,"Hielera Coleman 49l Nevera 52qt Gris 80 Latas Portatil Asas",Jardín,0.5399297797638046,NULL
202502,3000006572,6736.206896551726,6,1182.3333333333333,Team_Walmart,Coleman,terceros,"Hielera Coleman 49l Nevera 52qt Gris 80 Latas Portatil Asas",Jardín,0.5511865881750705,NULL
202503,3000006572,862,1,999.92,"Salderos / Facebook",Coleman,terceros,"Hielera Coleman 49l Nevera 52qt Gris 80 Latas Portatil Asas",Jardín,0.41685614849187935,NULL
202503,3000006572,5297.41,5,1229,Team_Elektra,Coleman,terceros,"Hielera Coleman 49l Nevera 52qt Gris 80 Latas Portatil Asas",Jardín,0.5255511655695896,NULL
202503,3000006572,67227.89000000003,57,1368.1480701754392,Team_MercadoLibre,Coleman,terceros,"Hielera Coleman 49l Nevera 52qt Gris 80 Latas Portatil Asas",Jardín,0.5738050086058031,0.5964912280701754
202503,3000006572,2067.24,2,1199,Team_Sitioweb,Coleman,terceros,"Hielera Coleman 49l Nevera 52qt Gris 80 Latas Portatil Asas",Jardín,0.5136800758499254,NULL
202503,3000006572,12922.413793103447,10,1349,Team_Walmart,Coleman,terceros,"Hielera Coleman 49l Nevera 52qt Gris 80 Latas Portatil Asas",Jardín,0.611009206137425,NULL
202504,3000006572,1810.3500000000001,3,700,"Salderos / Facebook",Coleman,terceros,"Hielera Coleman 49l Nevera 52qt Gris 80 Latas Portatil Asas",Jardín,0.1670063799817715,NULL
202504,3000006572,22095.670000000002,19,1349,Team_Amazon,Coleman,terceros,"Hielera Coleman 49l Nevera 52qt Gris 80 Latas Portatil Asas",Jardín,0.5677555828811709,NULL
202504,3000006572,6400,6,1237.3333333333333,Team_Elektra,Coleman,terceros,"Hielera Coleman 49l Nevera 52qt Gris 80 Latas Portatil Asas",Jardín,0.5287468749999998,NULL
202504,3000006572,52352.46000000003,44,1380.2040909090908,Team_MercadoLibre,Coleman,terceros,"Hielera Coleman 49l Nevera 52qt Gris 80 Latas Portatil Asas",Jardín,0.577527397948444,0.3409090909090909
202504,3000006572,3126.9,3,1209.0666666666666,Team_Sitioweb,Coleman,terceros,"Hielera Coleman 49l Nevera 52qt Gris 80 Latas Portatil Asas",Jardín,0.5177300201477502,NULL
202504,3000006572,27910.344827586207,24,1199,Team_Walmart,Coleman,terceros,"Hielera Coleman 49l Nevera 52qt Gris 80 Latas Portatil Asas",Jardín,0.5677559673832471,NULL
202505,3000006572,689.65,1,799.99,"Salderos / Facebook",Coleman,terceros,"Hielera Coleman 49l Nevera 52qt Gris 80 Latas Portatil Asas",Jardín,0.22247516856376418,NULL
202505,3000006572,25584.460000000003,22,1349,Team_Amazon,Coleman,terceros,"Hielera Coleman 49l Nevera 52qt Gris 80 Latas Portatil Asas",Jardín,0.5493967822654845,NULL
202505,3000006572,127830.89000000003,120,1235.6961666666664,Team_MercadoLibre,Coleman,terceros,"Hielera Coleman 49l Nevera 52qt Gris 80 Latas Portatil Asas",Jardín,0.500828008003386,0
202505,3000006572,5781.98,8,838.3874999999999,Team_Sitioweb,Coleman,terceros,"Hielera Coleman 49l Nevera 52qt Gris 80 Latas Portatil Asas",Jardín,0.2580811417542087,NULL
202506,3000006572,775.86,1,900,"Salderos / Facebook",Coleman,terceros,"Hielera Coleman 49l Nevera 52qt Gris 80 Latas Portatil Asas",Jardín,0.30887015698708525,NULL
202506,3000006572,23258.600000000002,20,1349,Team_Amazon,Coleman,terceros,"Hielera Coleman 49l Nevera 52qt Gris 80 Latas Portatil Asas",Jardín,0.5389060390565209,NULL
202506,3000006572,19027.010000000002,19,1161.65,Team_MercadoLibre,Coleman,terceros,"Hielera Coleman 49l Nevera 52qt Gris 80 Latas Portatil Asas",Jardín,0.46454119696158247,0
202502,3000006576,1034.48,1,1200,"Salderos / Facebook",Coleman,terceros,"Hielera Cooler Blanca 120qt 204 Latas Asas 113l Frio Coleman",Jardín,-0.237471966591911,NULL
202502,3000006576,2499.14,1,2899,Team_Elektra,Coleman,terceros,"Hielera Cooler Blanca 120qt 204 Latas Asas 113l Frio Coleman",Jardín,0.4877677921204894,NULL
202503,3000006576,2662.93,1,3089,Team_MercadoLibre,Coleman,terceros,"Hielera Cooler Blanca 120qt 204 Latas Asas 113l Frio Coleman",Jardín,0.5192738825278922,0
202504,3000006576,14994.839999999998,6,2899,Team_Elektra,Coleman,terceros,"Hielera Cooler Blanca 120qt 204 Latas Asas 113l Frio Coleman",Jardín,0.48776779212048943,NULL
202504,3000006576,2633.64,1,3055.02,Team_MercadoLibre,Coleman,terceros,"Hielera Cooler Blanca 120qt 204 Latas Asas 113l Frio Coleman",Jardín,0.5139312890144438,0
202501,3000006578,1128.45,1,1309,Team_Amazon,Coleman,terceros,"Hielera COOLER 52 QT Modelo 3000006578",Deportes,0.46815543444547836,NULL
202501,3000006578,4962.08,4,1439,Team_MercadoLibre,Coleman,terceros,"Hielera COOLER 52 QT Modelo 3000006578",Deportes,0.5162028826621095,0
202501,3000006578,947.41,1,1099,Team_PdVNAES,Coleman,terceros,"Hielera COOLER 52 QT Modelo 3000006578",Deportes,0.3665255802661994,NULL
202502,3000006578,1163.8000000000002,2,675.005,"Salderos / Facebook",Coleman,terceros,"Hielera COOLER 52 QT Modelo 3000006578",Deportes,-0.03137996219281652,NULL
202502,3000006578,1128.45,1,1309,Team_Amazon,Coleman,terceros,"Hielera COOLER 52 QT Modelo 3000006578",Deportes,0.46815543444547836,NULL
202502,3000006578,1119.83,1,1299,Team_Elektra,Coleman,terceros,"Hielera COOLER 52 QT Modelo 3000006578",Deportes,0.4640615093362385,NULL
202502,3000006578,7443.120000000001,6,1439,Team_MercadoLibre,Coleman,terceros,"Hielera COOLER 52 QT Modelo 3000006578",Deportes,0.5162028826621095,0
202502,3000006578,16799.120689655174,13,1348.9984615384615,Team_Walmart,Coleman,terceros,"Hielera COOLER 52 QT Modelo 3000006578",Deportes,0.5355661677694543,NULL
202503,3000006578,8442.21,7,1398.99,Team_Amazon,Coleman,terceros,"Hielera COOLER 52 QT Modelo 3000006578",Deportes,0.5074245961661699,NULL
202503,3000006578,1119.83,1,1299,Team_Elektra,Coleman,terceros,"Hielera COOLER 52 QT Modelo 3000006578",Deportes,0.46957127421126416,NULL
202503,3000006578,10135.74,8,1469.68125,Team_MercadoLibre,Coleman,terceros,"Hielera COOLER 52 QT Modelo 3000006578",Deportes,0.5311230359105502,0.875
202503,3000006578,2842.23,3,1098.9966666666667,Team_PdVNAES,Coleman,terceros,"Hielera COOLER 52 QT Modelo 3000006578",Deportes,0.3730116844871808,NULL
202503,3000006578,9045.637931034484,7,1398.9914285714283,Team_Walmart,Coleman,terceros,"Hielera COOLER 52 QT Modelo 3000006578",Deportes,0.5402839432990182,NULL
202504,3000006578,6288.7699999999995,5,1458.99,Team_Amazon,Coleman,terceros,"Hielera COOLER 52 QT Modelo 3000006578",Deportes,0.5276818837387917,NULL
202504,3000006578,2540.05,2,1473.23,Team_MercadoLibre,Coleman,terceros,"Hielera COOLER 52 QT Modelo 3000006578",Deportes,0.5322454282396015,1
202504,3000006578,11630.172413793103,9,1349,Team_Walmart,Coleman,terceros,"Hielera COOLER 52 QT Modelo 3000006578",Deportes,0.5402871247498332,NULL
202505,3000006578,2670.68,2,1548.995,Team_Amazon,Coleman,terceros,"Hielera COOLER 52 QT Modelo 3000006578",Deportes,0.5551245375709557,NULL
202505,3000006578,4870.21,4,1412.36,Team_MercadoLibre,Coleman,terceros,"Hielera COOLER 52 QT Modelo 3000006578",Deportes,0.48109321774625746,1
202505,3000006578,1292.2327586206898,1,1398.99,Team_Walmart,Coleman,terceros,"Hielera COOLER 52 QT Modelo 3000006578",Deportes,0.5402840579323412,NULL
202506,3000006578,1335.34,1,1548.99,Team_Amazon,Coleman,terceros,"Hielera COOLER 52 QT Modelo 3000006578",Deportes,0.526862072580766,NULL
202506,3000006578,2360.34,2,1369,Team_MercadoLibre,Coleman,terceros,"Hielera COOLER 52 QT Modelo 3000006578",Deportes,0.464657634069668,1
202501,300050,12153.869999999999,3,4699.5,Team_MercadoLibre,Kingsman,propia,"Patin Traspaleta Hidraulico Capacidad 3 T Rueda Poliuretano",Ferretería,0.42466144528450617,0
202501,300050,8101.72,2,4699,Team_PdVNAES,Kingsman,propia,"Patin Traspaleta Hidraulico Capacidad 3 T Rueda Poliuretano",Ferretería,0.42459996148965906,NULL
202502,300050,3301.72,1,3830,Sales,Kingsman,propia,"Patin Traspaleta Hidraulico Capacidad 3 T Rueda Poliuretano",Ferretería,0.29404673927528674,NULL
202502,300050,4699.5,1,5451.42,Team_MercadoLibre,Kingsman,propia,"Patin Traspaleta Hidraulico Capacidad 3 T Rueda Poliuretano",Ferretería,0.5040195765506968,0
202502,300050,3301.72,1,3830,Team_PdVNAES,Kingsman,propia,"Patin Traspaleta Hidraulico Capacidad 3 T Rueda Poliuretano",Ferretería,0.29404673927528674,NULL
202504,300050,3729.81,1,4326.58,Mayoreo_NAES,Kingsman,propia,"Patin Traspaleta Hidraulico Capacidad 3 T Rueda Poliuretano",Ferretería,0.3750727248841093,NULL
202504,300050,4912.93,1,5699,Team_Amazon,Kingsman,propia,"Patin Traspaleta Hidraulico Capacidad 3 T Rueda Poliuretano",Ferretería,0.5255662099806022,NULL
202505,300050,23474.3,7,3890.027142857143,Mayoreo_NAES,Kingsman,propia,"Patin Traspaleta Hidraulico Capacidad 3 T Rueda Poliuretano",Ferretería,0.30494050940816125,NULL
202505,300050,6119.83,1,7099,Team_Amazon,Kingsman,propia,"Patin Traspaleta Hidraulico Capacidad 3 T Rueda Poliuretano",Ferretería,0.6191293984745764,NULL
202505,300050,3353.45,1,3890,Team_PdVNAES,Kingsman,propia,"Patin Traspaleta Hidraulico Capacidad 3 T Rueda Poliuretano",Ferretería,0.30493670697341535,NULL
202501,300058,7326.73,1,8499.01,Mayoreo_NAES,Kingsman,propia,"Patin Traspaleta Con Montacargas 1 Ton 1.6 Manual Kingsman",Ferretería,0.2707592609527033,NULL
202502,300060,48275.87,1,56000.01,Mayoreo_NAES,Kingsman,propia,"Patin Montacargas Apilador Electrico Semiau 2 Ton Altura 3 M",Ferretería,0.39506900652437754,NULL
202502,300060,39922.21,1,46309.76,Team_MercadoLibre,Kingsman,propia,"Patin Montacargas Apilador Electrico Semiau 2 Ton Altura 3 M",Ferretería,0.26848814231476664,0
202503,300060,91506.95999999999,2,53074.035,Mayoreo_NAES,Kingsman,propia,"Patin Montacargas Apilador Electrico Semiau 2 Ton Altura 3 M",Ferretería,0.36171915229180385,NULL
202503,300060,42672.41,1,49500,Sales,Kingsman,propia,"Patin Montacargas Apilador Electrico Semiau 2 Ton Altura 3 M",Ferretería,0.31563345027852896,NULL
202501,300096,458.06,2,265.675,Team_MercadoLibre,KingSports,propia,"Chaleco Salvavidas Infantil Chico De Playa Piscina Kingsman",Deportes,0.29266908265292757,0
202503,300096,257.66,1,298.89,Team_MercadoLibre,KingSports,propia,"Chaleco Salvavidas Infantil Chico De Playa Piscina Kingsman",Deportes,0.37126445703640465,0
202504,300096,257.66,1,298.89,Team_MercadoLibre,KingSports,propia,"Chaleco Salvavidas Infantil Chico De Playa Piscina Kingsman",Deportes,0.37126445703640465,0
202504,300096,231.9,1,269,Team_PdVNAES,KingSports,propia,"Chaleco Salvavidas Infantil Chico De Playa Piscina Kingsman",Deportes,0.3014230271668823,NULL
202501,300097,6275.419999999999,25,291.1784,Team_MercadoLibre,KingSports,propia,"Chaleco Salvavidas Adulto Grande Para Playa Piscina",Deportes,0.18332159441121068,0
202502,300097,624.14,2,362,Team_Coppel,KingSports,propia,"Chaleco Salvavidas Adulto Grande Para Playa Piscina",Deportes,0.34309610023392184,NULL
202502,300097,8532.630000000001,30,329.92766666666665,Team_MercadoLibre,KingSports,propia,"Chaleco Salvavidas Adulto Grande Para Playa Piscina",Deportes,0.27923746840071584,0
202503,300097,430.17,1,499,Team_Amazon,KingSports,propia,"Chaleco Salvavidas Adulto Grande Para Playa Piscina",Deportes,0.5234442197270847,NULL
202503,300097,5976.6,16,433.3012499999999,Team_MercadoLibre,KingSports,propia,"Chaleco Salvavidas Adulto Grande Para Playa Piscina",Deportes,0.45119298597865004,0
202504,300097,387.95,5,90.00399999999999,"Salderos / Facebook",KingSports,propia,"Chaleco Salvavidas Adulto Grande Para Playa Piscina",Deportes,-1.6420930532285087,NULL
202504,300097,3011.19,7,499,Team_Amazon,KingSports,propia,"Chaleco Salvavidas Adulto Grande Para Playa Piscina",Deportes,0.5234442197270848,NULL
202504,300097,30604.220000000023,131,270.99984732824424,Team_MercadoLibre,KingSports,propia,"Chaleco Salvavidas Adulto Grande Para Playa Piscina",Deportes,0.12250663470593254,0
202504,300097,171.55,1,199,Team_PdVNAES,KingSports,propia,"Chaleco Salvavidas Adulto Grande Para Playa Piscina",Deportes,-0.1949868842902943,NULL
202505,300097,129.33,3,50.00666666666667,"Salderos / Facebook",KingSports,propia,"Chaleco Salvavidas Adulto Grande Para Playa Piscina",Deportes,-3.755277197865924,NULL
202505,300097,2581.02,6,499,Team_Amazon,KingSports,propia,"Chaleco Salvavidas Adulto Grande Para Playa Piscina",Deportes,0.5234442197270848,NULL
202505,300097,5806.049999999999,15,449.00200000000007,Team_Coppel,KingSports,propia,"Chaleco Salvavidas Adulto Grande Para Playa Piscina",Deportes,0.47038003461906114,NULL
202505,300097,3201.7200000000003,6,619,Team_MercadoLibre,KingSports,propia,"Chaleco Salvavidas Adulto Grande Para Playa Piscina",Deportes,0.6158314905738165,0
202505,300097,618.96,2,358.995,Team_Sitioweb,KingSports,propia,"Chaleco Salvavidas Adulto Grande Para Playa Piscina",Deportes,0.3375985524104951,NULL
202506,300097,1423.3,5,330.206,Team_Sitioweb,KingSports,propia,"Chaleco Salvavidas Adulto Grande Para Playa Piscina",Deportes,0.27984261926508813,NULL
202504,300106,258.7,10,30.008999999999997,"Salderos / Facebook",Kingsman,propia,"Gel Antibacterial Desinfectante De Manos 600 Ml 70% Alcohol",Otros,-1.512562814070352,NULL
202505,300114,171.45,6,33.14833333333333,"Salderos / Facebook",Straton,terceros,"Desinfectante Antibacterial Antiviral en Aerosol 420 ml Straton",Otros,-0.5398075240594926,NULL
202506,300114,85.35,3,33.00333333333334,"Salderos / Facebook",Straton,terceros,"Desinfectante Antibacterial Antiviral en Aerosol 420 ml Straton",Otros,-0.546572934973638,NULL
202501,300119,249.14,1,289,Team_PdVNAES,Kingsman,propia,"Polea Fija de Carga 600 Kg Con Gancho Kingsman",Ferretería,0.9969495063016778,NULL
202501,300131-SZ,0.04,4,0.0125,"Salderos / Facebook",KingsHouse,propia,"Silla De Oficina Ejecutiva Giratoria Ergonomica Base Cromada",Muebles,-107799,NULL
202501,300131-SZ,602.58,1,698.99,Team_PdVNAES,KingsHouse,propia,"Silla De Oficina Ejecutiva Giratoria Ergonomica Base Cromada",Muebles,-0.7889740781307045,NULL
202504,300133-SZ,0.02,2,0.01,"Salderos / Facebook",KingsHouse,propia,"Silla Oficina Ejecutiva Ajustable Negra Vinipiel Escritorio",Muebles,-105399,NULL
202501,300141,41936.2,54,900.8518518518518,Team_Amazon,KingsHouse,propia,"Escritorio De Computadora Repisas Estudiantil Hogar Oficina",Muebles,0.4104890285719739,NULL
202501,300141,861.21,1,999,Team_Sitioweb,KingsHouse,propia,"Escritorio De Computadora Repisas Estudiantil Hogar Oficina",Muebles,0.46841072444583787,NULL
202502,300141,10118.1,13,902.8461538461538,Team_Amazon,KingsHouse,propia,"Escritorio De Computadora Repisas Estudiantil Hogar Oficina",Muebles,0.411787786244453,NULL
202503,300141,775,1,899,Team_Amazon,KingsHouse,propia,"Escritorio De Computadora Repisas Estudiantil Hogar Oficina",Muebles,0.40926451612903225,NULL
202505,300141,0.01,1,0.01,"Salderos / Facebook",KingsHouse,propia,"Escritorio De Computadora Repisas Estudiantil Hogar Oficina",Muebles,-45781,NULL
202501,300142,1292.24,1,1499,Team_Amazon,KingsHouse,propia,"Escritorio Con Repisas y Cajones Para Computadora Estudiante",Muebles,0.47709403825914687,NULL
202501,300142,3274.14,2,1899,Team_Coppel,KingsHouse,propia,"Escritorio Con Repisas y Cajones Para Computadora Estudiante",Muebles,0.5872381755209001,NULL
202501,300142,5169.84,3,1999,Team_Liverpool,KingsHouse,propia,"Escritorio Con Repisas y Cajones Para Computadora Estudiante",Muebles,0.6078872847128731,NULL
202501,300142,26070.780000000006,21,1440.1038095238093,Team_MercadoLibre,KingsHouse,propia,"Escritorio Con Repisas y Cajones Para Computadora Estudiante",Muebles,0.45570788445915317,0
202502,300142,12751.72,8,1849,Team_Coppel,KingsHouse,propia,"Escritorio Con Repisas y Cajones Para Computadora Estudiante",Muebles,0.576076011706656,NULL
202502,300142,1292.24,1,1499,Team_Elektra,KingsHouse,propia,"Escritorio Con Repisas y Cajones Para Computadora Estudiante",Muebles,0.47709403825914687,NULL
202502,300142,19340.5,15,1495.6666666666667,Team_MercadoLibre,KingsHouse,propia,"Escritorio Con Repisas y Cajones Para Computadora Estudiante",Muebles,0.47592875054936534,0
202503,300142,1249.14,1,1449,Team_Amazon,KingsHouse,propia,"Escritorio Con Repisas y Cajones Para Computadora Estudiante",Muebles,0.45905182765742836,NULL
202503,300142,8270.7,6,1599,Team_Coppel,KingsHouse,propia,"Escritorio Con Repisas y Cajones Para Computadora Estudiante",Muebles,0.5097972360259712,NULL
202503,300142,3833.62,3,1482.3333333333333,Team_Elektra,KingsHouse,propia,"Escritorio Con Repisas y Cajones Para Computadora Estudiante",Muebles,0.4712151960809888,NULL
202503,300142,18828.219999999998,20,1092.0400000000002,Team_MercadoLibre,KingsHouse,propia,"Escritorio Con Repisas y Cajones Para Computadora Estudiante",Muebles,0.282226360218863,1
202503,300142,1119.83,1,1299,Team_Sitioweb,KingsHouse,propia,"Escritorio Con Repisas y Cajones Para Computadora Estudiante",Muebles,0.39658698195261777,NULL
202503,300142,1456.0344827586207,1,1449,Team_Walmart,KingsHouse,propia,"Escritorio Con Repisas y Cajones Para Computadora Estudiante",Muebles,0.5359175843694494,NULL
202504,300142,2498.28,2,1449,Team_Amazon,KingsHouse,propia,"Escritorio Con Repisas y Cajones Para Computadora Estudiante",Muebles,0.45905182765742836,NULL
202504,300142,5513.8,4,1599,Team_Coppel,KingsHouse,propia,"Escritorio Con Repisas y Cajones Para Computadora Estudiante",Muebles,0.5097963292103449,NULL
202504,300142,1292.24,1,1499,Team_MercadoLibre,KingsHouse,propia,"Escritorio Con Repisas y Cajones Para Computadora Estudiante",Muebles,0.47709403825914687,0
202504,300142,6288.801724137933,5,1299.002,Team_Walmart,KingsHouse,propia,"Escritorio Con Repisas y Cajones Para Computadora Estudiante",Muebles,0.46275933823257265,NULL
202505,300142,2239.66,2,1299,Team_Amazon,KingsHouse,propia,"Escritorio Con Repisas y Cajones Para Computadora Estudiante",Muebles,0.39658698195261777,NULL
202505,300142,8270.7,6,1599,Team_Coppel,KingsHouse,propia,"Escritorio Con Repisas y Cajones Para Computadora Estudiante",Muebles,0.5097966314822203,NULL
202505,300142,13442.329999999998,11,1417.5563636363636,Team_MercadoLibre,KingsHouse,propia,"Escritorio Con Repisas y Cajones Para Computadora Estudiante",Muebles,0.44705084609587775,1
202505,300142,1843.6599999999999,2,1069.325,Team_Sitioweb,KingsHouse,propia,"Escritorio Con Repisas y Cajones Para Computadora Estudiante",Muebles,0.2669798118959027,NULL
202505,300142,9045.689655172413,7,1339,Team_Walmart,KingsHouse,propia,"Escritorio Con Repisas y Cajones Para Computadora Estudiante",Muebles,0.47709459639759844,NULL
202506,300142,902.59,1,1047,Mayoreo_NAES,KingsHouse,propia,"Escritorio Con Repisas y Cajones Para Computadora Estudiante",Muebles,0.25135443556875214,NULL
202506,300142,2239.66,2,1299,Team_Amazon,KingsHouse,propia,"Escritorio Con Repisas y Cajones Para Computadora Estudiante",Muebles,0.39658698195261777,NULL
202506,300142,6719.83,5,1558.998,Team_Coppel,KingsHouse,propia,"Escritorio Con Repisas y Cajones Para Computadora Estudiante",Muebles,0.49721942370565925,NULL
202506,300142,22494.09,19,1373.3273684210526,Team_MercadoLibre,KingsHouse,propia,"Escritorio Con Repisas y Cajones Para Computadora Estudiante",Muebles,0.4292420809199216,0.8947368421052632
202506,300142,1714.72,2,994.5400000000001,Team_Sitioweb,KingsHouse,propia,"Escritorio Con Repisas y Cajones Para Computadora Estudiante",Muebles,0.21185966221890454,NULL
202506,300142,1162.9310344827586,1,1349,Team_Walmart,KingsHouse,propia,"Escritorio Con Repisas y Cajones Para Computadora Estudiante",Muebles,0.4189509266123054,NULL
202501,300143,0.01,1,0.01,"Salderos / Facebook",KingsHouse,propia,"Rack Mueble Multiusos Cajon Repisas Microondas Cocina Hogar",Muebles,-65633,NULL
202501,300143,40702.55,35,1349,Team_Amazon,KingsHouse,propia,"Rack Mueble Multiusos Cajon Repisas Microondas Cocina Hogar",Muebles,0.43561521329744696,NULL
202501,300143,49105.119999999995,38,1499,Team_Coppel,KingsHouse,propia,"Rack Mueble Multiusos Cajon Repisas Microondas Cocina Hogar",Muebles,0.4920912523989355,NULL
